,user_id,total_ads,avg_cpm,median_cpm,max_cpm,hour_0,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,avg_ads_per_session,max_ads_per_session,sex,age,city_id,sex_binary,age_group,city_group,at_least_one,at_least_two,at_least_three
1569,1709,1,248.42,248.42,248.42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,31,0,1,19-35,0,0.0,0.0,0.0
1570,1710,5,153.528,69.22,470.0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1.25,2,1,99,451,1,51+,other,0.0,0.0,0.0
1571,1711,5,178.206,168.03,255.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1.0,1,2,23,0,0,19-35,0,0.0,0.0,0.0
1572,1712,22,187.99772727272727,93.6,755.5,1,0,0,0,4,1,3,1,0,0,0,2,0,1,1,0,0,1,3,2,0,0,2,0,1.5714285714285714,4,1,28,74,1,19-35,other,0.6363636363636364,0.3181818181818182,0.18181818181818182
1573,1713,34,140.51382352941178,96.575,601.6,8,0,1,2,0,0,0,0,1,0,0,3,0,1,0,2,2,0,0,1,5,5,0,3,1.5454545454545454,4,2,19,452,0,19-35,other,0.0,0.0,0.0
1574,1715,2,714.065,714.065,772.23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1,1,53,49,1,51+,other,0.0,0.0,0.0
1575,1716,59,164.81186440677965,126.0,737.5,0,0,0,1,2,7,10,4,1,2,1,1,2,5,2,2,2,3,6,0,2,3,2,1,1.903225806451613,5,2,0,453,0,0-18,other,0.0,0.0,0.0
1576,1717,1,75.0,75.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,1,2,17,80,0,0-18,other,0.0,0.0,0.0
1577,1718,2,34.59,34.59,39.18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0,1,2,27,454,0,19-35,other,0.0,0.0,0.0
1578,1719,18,346.2922222222222,291.105,1147.38,1,1,0,0,0,0,0,0,0,0,3,0,1,4,1,2,1,0,2,0,1,0,1,0,1.2857142857142858,4,1,30,7,1,19-35,7,0.9444444444444444,0.7777777777777778,0.7222222222222222
1579,1720,84,64.17666666666666,30.005000000000003,660.0,2,2,0,0,0,0,3,6,4,3,5,5,6,5,5,8,5,6,8,7,2,1,0,1,1.7872340425531914,5,2,25,455,0,19-35,other,0.0,0.0,0.0
1580,1721,49,226.0542857142857,204.48,1031.88,0,0,0,1,3,3,1,3,0,1,1,1,2,2,0,5,8,7,7,2,1,1,0,0,1.4848484848484849,4,1,38,49,1,36-50,other,0.5918367346938775,0.5306122448979592,0.3673469387755102
1581,1722,172,142.00343023255815,85.815,755.0,2,3,5,5,5,6,5,3,4,10,9,6,2,14,6,9,6,14,8,12,12,10,8,8,2.388888888888889,8,1,51,0,1,51+,0,0.0,0.0,0.0
1582,1724,32,119.311875,65.0,964.8,3,5,3,4,0,0,0,3,0,4,0,0,1,1,1,0,0,0,1,1,0,0,2,3,1.28,3,2,22,0,0,19-35,0,0.0,0.0,0.0
1583,1726,21,205.9442857142857,170.0,436.29,0,0,0,0,0,0,3,0,1,0,0,0,0,0,2,0,0,2,1,3,4,5,0,0,1.6153846153846154,3,2,30,29,0,19-35,other,0.0,0.0,0.0
1584,1727,22,137.87363636363636,95.58,487.28,5,2,1,0,0,0,0,0,0,1,0,1,0,0,1,1,5,1,0,0,0,1,1,2,1.5714285714285714,4,1,117,0,1,51+,0,0.0,0.0,0.0
1585,1728,4,106.3075,108.045,150.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,2,24,456,0,19-35,other,1.0,0.0,0.0
1586,1729,154,119.27798701298703,90.0,480.0,11,2,1,0,1,8,16,10,3,9,8,5,8,3,2,8,8,3,6,6,15,6,7,8,2.4444444444444446,9,2,48,0,0,36-50,0,0.922077922077922,0.8441558441558441,0.7987012987012987
1587,1730,9,299.37,255.0,490.22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,1,1,0,1,0,1.125,2,1,31,3,1,19-35,3,0.0,0.0,0.0
1588,1731,21,132.24666666666667,92.1,322.68,0,0,0,4,0,0,0,0,0,0,0,2,1,0,4,0,2,0,2,2,1,0,1,2,1.3125,2,1,17,0,1,0-18,0,0.0,0.0,0.0
1589,1732,29,78.97862068965517,53.25,243.84,0,3,3,0,2,0,0,1,1,0,1,2,2,0,0,1,2,0,2,5,0,1,2,1,1.7058823529411764,3,2,30,253,0,19-35,other,0.0,0.0,0.0
1590,1733,20,58.1835,51.715,160.32,1,0,0,0,0,0,0,0,4,0,0,2,2,0,4,0,0,2,0,0,0,3,2,0,1.6666666666666667,4,1,14,280,1,0-18,other,0.0,0.0,0.0
1591,1736,1,840.0,840.0,840.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1,21,368,1,19-35,other,0.0,0.0,0.0
1592,1737,10,342.221,278.94,1232.32,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,1.1111111111111112,2,1,20,13,1,19-35,other,0.1,0.0,0.0
1593,1738,31,101.83645161290322,57.68,552.68,0,0,0,0,2,0,0,2,0,0,0,2,4,2,3,4,2,5,4,1,0,0,0,0,1.7222222222222223,3,2,34,0,0,19-35,0,0.0,0.0,0.0
1594,1739,20,65.0635,30.5,282.33,0,0,1,3,2,0,0,0,1,3,0,0,2,2,1,1,0,2,2,0,0,0,0,0,1.5384615384615385,3,2,42,138,0,36-50,other,0.0,0.0,0.0
1595,1740,64,115.20203125,105.66,325.6,0,0,1,4,16,10,3,0,1,3,2,2,0,1,6,3,2,1,0,3,2,3,1,0,1.6842105263157894,5,2,41,0,0,36-50,0,0.0,0.0,0.0
1596,1741,13,645.6161538461539,631.2,1221.35,0,0,0,0,0,0,0,3,2,0,0,0,0,3,2,0,1,0,0,0,2,0,0,0,1.1818181818181819,2,1,38,38,1,36-50,other,0.0,0.0,0.0
1597,1742,1,190.0,190.0,190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,17,0,1,0-18,0,1.0,0.0,0.0
1598,1743,1,100.0,100.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1,2,30,458,0,19-35,other,0.0,0.0,0.0
1599,1744,105,116.56514285714286,92.44,660.0,0,2,6,3,5,5,11,1,0,8,2,3,7,2,6,18,9,11,1,0,0,3,0,2,2.1,7,1,19,89,1,19-35,other,0.0,0.0,0.0
1600,1745,142,80.74915492957746,50.0,487.28,5,1,0,0,2,1,7,6,10,4,6,4,9,9,10,10,7,12,7,4,8,9,7,4,2.1846153846153844,12,1,16,56,1,0-18,other,0.0,0.0,0.0
1601,1746,10,149.063,116.58,340.56,3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,1.25,2,2,20,459,0,19-35,other,0.0,0.0,0.0
1602,1747,1,280.0,280.0,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,2,30,0,0,19-35,0,0.0,0.0,0.0
1603,1748,138,117.955,90.0,655.92,0,0,1,4,11,15,12,12,7,4,5,8,11,11,9,7,11,5,3,1,1,0,0,0,2.816326530612245,14,2,24,460,0,19-35,other,0.0,0.0,0.0
1604,1749,3,168.6,181.8,240.0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1.5,2,1,26,201,1,19-35,201,0.0,0.0,0.0
1605,1750,6,222.22500000000002,50.525000000000006,900.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2.0,4,1,61,366,1,51+,other,0.0,0.0,0.0
1606,1751,11,307.1390909090909,70.0,1667.1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,1,2,0,0,0,0,0,0,0,1.0,1,1,24,52,1,19-35,other,0.36363636363636365,0.18181818181818182,0.0
1607,1752,7,233.22857142857143,195.0,430.0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1.0,1,1,27,34,1,19-35,other,0.0,0.0,0.0
1608,1753,44,169.105,125.72,669.6,0,0,0,0,0,0,0,1,3,2,0,2,0,4,1,8,4,0,0,0,1,0,7,11,2.2,9,1,22,252,1,19-35,other,0.0,0.0,0.0
1609,1754,173,220.64630057803467,166.34,1607.4,8,1,1,0,0,1,1,7,24,14,8,12,6,14,4,6,5,16,10,6,7,9,5,8,2.3066666666666666,12,2,30,3,0,19-35,3,0.0,0.0,0.0
1610,1755,8,72.1375,34.975,185.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,2,1.0,1,1,17,0,1,0-18,0,0.0,0.0,0.0
1611,1756,11,109.5909090909091,53.79,343.36,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,2,0,2,0,0,1,0,0,1.0,1,2,17,201,0,0-18,201,0.0,0.0,0.0
1612,1757,7,643.2328571428571,595.08,2126.6,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,2,0,0,0,0,0,1.1666666666666667,2,1,19,0,1,19-35,0,0.14285714285714285,0.0,0.0
1613,1758,1,30.0,30.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,2,24,461,0,19-35,other,0.0,0.0,0.0
1614,1759,5,442.756,374.81,719.9,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1.6666666666666667,2,2,52,86,0,51+,other,0.0,0.0,0.0
1615,1760,1,1060.25,1060.25,1060.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,24,0,1,19-35,0,0.0,0.0,0.0
1616,1761,2,261.63,261.63,330.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,1,1,18,29,1,19-35,other,0.0,0.0,0.0
1617,1762,31,191.23161290322582,150.0,670.0,2,2,9,2,1,0,0,0,3,1,1,3,0,0,0,0,1,0,0,1,2,2,0,1,1.8235294117647058,8,1,19,3,1,19-35,3,0.7419354838709677,0.0,0.0
1618,1763,93,764.5615053763441,735.82,2194.17,1,0,0,0,0,1,3,4,2,3,2,3,2,0,0,0,5,3,0,13,10,23,15,3,1.9375,5,1,0,78,1,0-18,other,0.978494623655914,0.956989247311828,0.9032258064516129
1619,1764,202,92.47960396039605,65.0,715.92,0,0,0,27,0,6,9,8,33,16,4,8,10,4,4,2,2,11,8,26,17,5,2,0,2.6233766233766236,10,1,18,0,1,19-35,0,0.0,0.0,0.0
1620,1765,18,186.17944444444447,48.85,1189.92,1,0,0,0,0,0,0,2,3,2,4,0,1,0,0,0,1,0,0,0,0,2,0,2,1.2,2,2,46,185,0,36-50,other,0.0,0.0,0.0
1621,1766,10,120.51199999999999,117.89,255.0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,3,0,0,0,2,0,0,1,0,1.1111111111111112,2,2,34,0,0,19-35,0,0.0,0.0,0.0
1622,1767,10,169.216,134.54,553.44,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,0,0,0,2.0,4,1,27,156,1,19-35,other,0.6,0.3,0.0
1623,1768,7,566.6957142857143,540.0,1205.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1.0,1,1,116,462,1,51+,other,0.5714285714285714,0.42857142857142855,0.0
1624,1769,3,250.76333333333332,180.0,400.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,1,2,35,278,0,36-50,other,0.3333333333333333,0.0,0.0
1625,1770,139,100.17453237410072,75.0,468.0,0,0,0,2,3,14,10,4,7,3,0,8,5,8,4,5,10,10,26,12,3,2,1,2,1.9857142857142858,5,1,36,463,1,36-50,other,0.9424460431654677,0.6187050359712231,0.28776978417266186
1626,1771,103,93.26902912621358,60.0,435.0,0,0,0,3,7,6,8,10,9,4,1,10,4,3,6,2,5,5,5,11,4,0,0,0,1.8392857142857142,6,1,16,0,1,0-18,0,0.0,0.0,0.0
1627,1772,34,354.31323529411765,270.0,2212.38,0,0,0,1,0,0,0,0,1,1,4,2,1,0,2,1,2,1,1,4,5,2,3,3,1.7894736842105263,4,1,22,16,1,19-35,other,0.029411764705882353,0.0,0.0
1628,1773,6,219.515,183.755,465.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,1,0,1.5,3,2,47,0,0,36-50,0,0.0,0.0,0.0
1629,1774,104,358.0798076923077,264.32,3273.72,0,0,0,1,1,1,9,5,6,5,13,7,1,5,1,4,9,12,7,5,7,5,0,0,2.311111111111111,10,1,32,87,1,19-35,other,0.6538461538461539,0.2980769230769231,0.16346153846153846
1630,1775,373,123.50723860589811,81.81,1782.46,4,0,0,5,6,1,17,17,18,31,15,27,19,19,8,14,12,22,32,18,41,21,18,8,5.567164179104478,22,2,37,21,0,36-50,21,0.6702412868632708,0.0,0.0
1631,1777,17,248.25823529411767,250.0,639.0,2,0,0,0,0,0,0,0,1,1,1,0,3,0,1,1,0,2,1,1,1,1,1,0,1.3076923076923077,3,2,16,0,0,0-18,0,0.0,0.0,0.0
1632,1778,14,210.74714285714285,110.905,1036.32,2,1,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3,0,1,1,1,1.1666666666666667,3,2,15,0,0,0-18,0,0.42857142857142855,0.0,0.0
1633,1779,189,335.1075132275132,225.03,3202.26,2,8,1,4,1,0,4,2,6,3,10,6,5,14,6,11,16,12,15,6,14,12,21,10,2.423076923076923,14,1,18,0,1,19-35,0,0.7195767195767195,0.07936507936507936,0.0
1634,1780,15,262.63800000000003,210.0,489.1,0,0,0,0,4,3,0,0,1,1,0,0,0,0,0,0,0,1,1,2,0,1,0,1,1.3636363636363635,2,2,26,309,0,19-35,other,0.0,0.0,0.0
1635,1781,10,423.117,398.37,794.8,0,0,0,0,0,0,0,0,0,3,1,2,0,1,1,1,0,0,0,0,0,0,0,1,1.1111111111111112,2,1,27,7,1,19-35,7,0.0,0.0,0.0
1636,1782,16,377.5225,342.03,726.36,0,0,0,0,0,1,0,2,0,2,0,2,0,0,0,0,0,2,0,0,1,0,6,0,1.6,6,2,33,0,0,19-35,0,0.0,0.0,0.0
1637,1783,78,303.02294871794874,213.495,1333.62,3,0,0,2,0,0,0,0,3,1,4,2,3,2,5,3,2,4,9,8,3,9,11,4,2.6,14,2,29,3,0,19-35,3,0.0,0.0,0.0
1638,1784,64,150.3075,88.99000000000001,1110.03,1,1,1,0,1,1,1,4,9,9,7,3,3,3,7,3,0,3,3,1,1,0,2,0,2.4615384615384617,7,2,42,95,0,36-50,other,0.0,0.0,0.0
1639,1785,62,103.0425806451613,63.715,610.15,0,0,0,0,5,3,4,2,4,6,4,2,1,2,3,3,3,2,13,1,4,0,0,0,2.066666666666667,8,2,0,49,0,0-18,other,0.0,0.0,0.0
1640,1787,5,184.428,107.82,449.86,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,0,1.6666666666666667,2,1,22,201,1,19-35,201,0.0,0.0,0.0
1641,1788,34,181.44941176470587,129.965,598.4,1,0,0,0,0,0,0,0,0,0,2,2,2,2,1,7,5,4,0,2,1,1,1,3,2.125,7,1,35,115,1,36-50,other,0.0,0.0,0.0
1642,1789,6,210.80666666666664,230.81,282.19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1.2,2,1,63,3,1,51+,3,0.0,0.0,0.0
1643,1790,61,116.8167213114754,72.52,1037.4,0,0,0,0,1,4,6,6,2,4,0,5,6,7,3,8,6,2,1,0,0,0,0,0,1.6944444444444444,4,2,15,248,0,0-18,other,0.0,0.0,0.0
1644,1792,129,309.25589147286826,195.0,2934.45,7,1,0,0,0,0,1,3,2,2,1,6,8,6,8,10,12,14,7,4,5,8,21,3,2.63265306122449,9,1,22,0,1,19-35,0,0.3875968992248062,0.37209302325581395,0.0
1645,1794,33,230.10545454545453,210.0,649.05,0,0,0,0,0,2,3,0,0,2,1,5,2,5,1,1,1,2,1,2,2,2,1,0,1.65,4,1,40,0,1,36-50,0,0.696969696969697,0.0,0.0
1646,1796,2,941.31,941.31,1621.62,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,2,27,0,0,19-35,0,0.0,0.0,0.0
1647,1797,1,207.5,207.5,207.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,1,25,0,1,19-35,0,0.0,0.0,0.0
1648,1798,8,76.5025,57.0,172.5,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,2,0,0,1.0,1,2,118,465,0,51+,other,0.75,0.625,0.25
1649,1799,7,258.4714285714286,209.68,629.7,0,0,0,0,0,0,0,0,0,0,1,0,2,0,3,0,0,1,0,0,0,0,0,0,1.1666666666666667,2,2,21,25,0,19-35,25,0.0,0.0,0.0
1650,1800,99,276.49717171717174,230.0,1440.0,6,2,0,0,0,2,0,0,6,16,9,6,5,3,7,5,6,3,4,2,2,4,7,4,1.8,5,1,44,7,1,36-50,7,0.0,0.0,0.0
1651,1801,63,70.67714285714285,37.15,326.61,2,0,0,1,3,3,8,5,3,11,6,0,5,1,0,2,4,3,0,3,2,0,0,1,1.9090909090909092,5,1,24,466,1,19-35,other,0.0,0.0,0.0
1652,1802,22,106.76454545454546,71.75,404.24,0,0,0,0,1,0,1,3,2,1,2,0,0,0,0,0,0,2,3,0,2,3,2,0,1.375,3,2,21,8,0,19-35,8,0.0,0.0,0.0
1653,1803,49,353.0426530612245,317.5,1050.0,7,1,2,0,0,0,0,0,0,0,1,1,0,2,1,2,10,6,5,2,4,1,0,4,2.3333333333333335,7,1,33,3,1,19-35,3,0.0,0.0,0.0
1654,1804,74,154.65675675675675,125.0,555.0,11,4,6,5,0,0,0,0,1,1,1,3,5,2,2,5,7,3,3,2,2,7,1,3,1.85,7,1,22,0,1,19-35,0,0.0,0.0,0.0
1655,1805,2,82.5,82.5,90.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1.0,1,1,26,19,1,19-35,19,0.0,0.0,0.0
1656,1806,74,129.76797297297298,112.5,555.0,0,0,1,4,5,4,3,0,1,5,6,1,3,4,8,1,2,6,1,13,5,1,0,0,1.85,10,1,16,89,1,0-18,other,0.0,0.0,0.0
1657,1807,2,282.96000000000004,282.96000000000004,355.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0,1,2,25,467,0,19-35,other,0.0,0.0,0.0
1658,1808,10,322.719,315.08500000000004,690.0,1,0,0,0,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,1,1,0,2,0,1.1111111111111112,2,2,34,3,0,19-35,3,0.0,0.0,0.0
1659,1809,11,275.8209090909091,150.43,729.9,0,0,0,0,0,0,0,1,0,2,0,0,1,1,0,1,0,1,0,0,1,3,0,0,1.1,2,1,62,170,1,51+,other,0.9090909090909091,0.0,0.0
1660,1810,70,539.9477142857143,493.0,1502.2,0,0,0,0,0,0,0,1,1,4,7,5,2,4,6,4,6,4,5,7,6,4,2,2,2.1875,7,2,25,3,0,19-35,3,0.9571428571428572,0.9,0.0
1661,1811,332,93.00996987951808,61.239999999999995,770.0,0,2,9,6,51,32,12,10,16,21,4,13,16,15,12,18,17,18,30,22,2,5,0,1,4.368421052631579,12,2,0,19,0,0-18,19,0.0,0.0,0.0
1662,1812,54,170.22685185185185,133.625,715.92,3,0,0,0,0,0,2,9,3,4,2,1,3,4,3,1,3,2,0,0,3,4,3,4,1.542857142857143,6,2,18,0,0,19-35,0,0.0,0.0,0.0
1663,1813,17,238.19941176470587,180.0,570.0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,1,0,1,0,0,2,0,4,3,1.4166666666666667,3,2,19,0,0,19-35,0,0.0,0.0,0.0
1664,1814,4,118.955,121.25,150.0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1,24,3,1,19-35,3,1.0,0.25,0.0
1665,1815,8,102.52875,90.53999999999999,178.55,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1.0,1,1,37,115,1,36-50,other,0.0,0.0,0.0
1666,1816,96,150.68333333333334,117.0,715.92,3,0,0,0,0,0,0,0,10,3,6,10,7,2,5,5,9,6,10,2,2,3,5,8,1.6842105263157894,5,1,31,97,1,19-35,other,0.8958333333333334,0.53125,0.010416666666666666
1667,1817,59,134.41983050847458,97.5,473.31,4,1,0,0,0,0,0,0,0,0,3,3,6,4,3,3,0,4,3,0,3,5,7,10,2.4583333333333335,10,1,19,295,1,19-35,other,0.0,0.0,0.0
1668,1818,27,59.04481481481481,42.5,205.0,4,0,0,0,0,0,0,0,0,2,3,0,1,3,0,0,1,0,2,2,1,2,2,4,1.588235294117647,4,2,15,4,0,0-18,other,0.0,0.0,0.0
1669,1819,15,136.7866666666667,47.62,654.54,0,0,0,0,0,0,0,1,3,1,2,4,0,1,0,0,1,0,0,2,0,0,0,0,1.3636363636363635,3,1,117,0,1,51+,0,1.0,0.8,0.4666666666666667
1670,1820,8,302.27750000000003,240.0,669.66,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,0,1,1,0,0,0,0,0,0,1.3333333333333333,2,1,21,34,1,19-35,other,0.0,0.0,0.0
1671,1821,210,177.27142857142857,142.57999999999998,2049.0,0,0,0,0,0,0,0,6,7,7,10,14,21,18,10,18,17,19,12,17,17,7,4,6,3.1343283582089554,13,1,23,11,1,19-35,other,0.6142857142857143,0.0,0.0
1672,1822,140,153.132,135.0,601.56,0,2,0,0,2,3,7,4,12,13,7,7,2,8,3,2,4,14,8,13,18,8,3,0,2.3728813559322033,8,1,19,0,1,19-35,0,0.8714285714285714,0.0,0.0
1673,1824,292,85.91345890410959,60.0,612.3,2,3,0,0,0,0,1,9,20,19,27,30,26,20,16,21,25,16,17,10,5,6,15,4,4.424242424242424,17,2,23,118,0,19-35,other,0.0,0.0,0.0
1674,1825,60,266.36,199.0,1134.08,0,0,0,0,0,1,1,6,4,3,5,0,5,8,8,3,4,1,3,0,3,4,0,1,1.7647058823529411,4,1,33,25,1,19-35,25,0.5666666666666667,0.0,0.0
1675,1826,98,158.23602040816326,98.82499999999999,1065.9,2,5,3,1,0,0,0,1,7,8,6,6,6,7,5,7,1,5,2,5,5,5,5,6,1.6610169491525424,6,1,99,66,1,51+,other,0.0,0.0,0.0
1676,1827,3,4649.946666666666,975.72,12215.88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1.0,1,1,26,3,1,19-35,3,0.6666666666666666,0.3333333333333333,0.0
1677,1828,50,172.1478,107.49000000000001,613.62,2,0,0,1,0,4,5,3,7,2,5,2,1,0,0,2,1,3,3,3,1,1,3,1,1.6129032258064515,4,2,34,0,0,19-35,0,0.0,0.0,0.0
1678,1829,94,121.00840425531916,82.72999999999999,717.0,0,0,3,0,0,0,2,3,8,7,8,10,7,2,5,6,5,8,3,0,4,2,5,6,1.9183673469387754,9,2,24,0,0,19-35,0,0.0,0.0,0.0
1679,1830,3,238.69333333333336,142.16,473.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.0,1,1,43,124,1,36-50,other,0.0,0.0,0.0
1680,1831,91,99.75406593406595,53.35,605.0,0,0,0,0,0,0,0,0,2,0,6,9,3,14,2,2,0,0,11,25,8,4,5,0,3.1379310344827585,9,2,77,3,0,51+,3,0.0,0.0,0.0
1681,1832,151,115.39218543046358,84.68,1441.71,2,0,0,0,0,0,6,20,3,9,9,13,4,4,17,11,17,5,0,7,10,7,3,4,2.559322033898305,11,2,27,15,0,19-35,other,0.046357615894039736,0.0,0.0
1682,1833,151,342.72211920529804,233.13,1583.22,20,11,5,1,0,0,2,1,12,13,2,3,5,2,8,7,9,5,2,3,3,10,12,15,1.9610389610389611,9,2,37,0,0,36-50,0,0.9801324503311258,0.8543046357615894,0.8211920529801324
1683,1834,235,108.04365957446808,75.96,580.0,5,0,3,0,0,3,0,3,7,20,25,14,6,7,10,8,4,7,9,19,7,17,35,26,3.263888888888889,15,1,34,332,1,19-35,other,0.0,0.0,0.0
1684,1835,17,221.01588235294116,205.0,420.0,0,0,0,0,0,0,4,1,0,0,2,0,1,1,0,0,1,0,1,3,0,0,3,0,1.3076923076923077,3,1,34,49,1,19-35,other,0.0,0.0,0.0
1685,1836,141,100.88347517730496,66.0,715.98,8,2,3,5,5,2,3,4,3,2,3,10,6,6,6,6,17,6,13,8,3,10,6,4,2.389830508474576,13,2,22,0,0,19-35,0,0.0,0.0,0.0
1686,1837,230,177.75426086956523,130.0,1497.43,4,0,0,3,0,1,0,5,11,4,6,5,8,12,17,10,14,8,18,20,20,26,24,14,4.509803921568627,23,1,32,0,1,19-35,0,0.9826086956521739,0.8565217391304348,0.6
1687,1838,1,300.0,300.0,300.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,37,285,1,36-50,other,0.0,0.0,0.0
1688,1840,1,60.0,60.0,60.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1,1,33,155,1,19-35,other,0.0,0.0,0.0
1689,1841,38,155.8007894736842,75.55,1130.03,0,0,0,5,10,2,1,0,0,0,2,5,0,2,1,2,0,1,1,1,4,1,0,0,1.4615384615384615,3,1,34,201,1,19-35,201,0.05263157894736842,0.0,0.0
1690,1842,17,140.9664705882353,138.0,390.0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,4,0,0,4,0,1,2,1.3076923076923077,4,1,17,0,1,0-18,0,0.0,0.0,0.0
1691,1843,6,109.7,78.0,291.96,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,0,1,0,1.2,2,1,14,469,1,0-18,other,0.0,0.0,0.0
1692,1844,283,99.10812720848055,62.0,1158.12,5,1,2,4,2,11,2,21,15,16,15,9,22,11,12,15,16,22,6,16,21,17,17,5,3.723684210526316,12,2,25,17,0,19-35,other,0.0,0.0,0.0
1693,1845,49,132.80408163265307,130.0,390.7,0,0,0,0,0,0,3,0,1,5,1,1,1,6,4,1,1,13,4,2,1,2,3,0,1.6896551724137931,8,1,29,133,1,19-35,other,0.0,0.0,0.0
1694,1846,2,137.96,137.96,159.27,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,23,470,0,19-35,other,0.0,0.0,0.0
1695,1847,253,132.52600790513836,97.63,1699.02,3,0,0,0,0,0,6,20,28,14,30,5,10,10,16,13,8,23,11,13,8,16,12,7,3.0481927710843375,16,1,35,67,1,36-50,67,0.9802371541501976,0.0,0.0
