Id,Pred
20094,0.49030775
20095,0.516786
20096,0.5131552
20097,0.56020004
20098,0.53885096
20099,0.5415157
20100,0.5465596
20101,0.5428232
20102,0.43707854
20103,0.45018414
20104,0.4303093
20105,0.2381764
20106,0.23490189
20107,0.26821226
20108,0.27799186
20109,0.28960568
20110,0.28015622
20111,0.2775112
20112,0.49249935
20113,0.4817044
20114,0.4940503
20115,0.4971442
20116,0.47924593
20117,0.49900356
20118,0.4813846
20119,0.49343762
20120,0.49666297
20121,0.47597373
20122,0.43204373
20123,0.42787346
20124,0.48113284
20125,0.45895034
20126,0.42593107
20127,0.45808423
20128,0.47124133
20129,0.46627608
20130,0.44145283
20131,0.46213543
20132,0.40039665
20133,0.47996098
20134,0.48209572
20135,0.49059176
20136,0.48664692
20137,0.43019903
20138,0.4625532
20139,0.48910934
20140,0.44176975
20141,0.48725775
20142,0.4873549
20143,0.48113316
20144,0.476272
20145,0.44685283
20146,0.4916563
20147,0.49234536
20148,0.48899353
20149,0.49175197
20150,0.4879608
20151,0.49573916
20152,0.4888708
20153,0.48704427
20154,0.49265853
20155,0.4954751
20156,0.50186807
20157,0.49859098
20158,0.5014857
20159,0.49953082
20160,0.50310624
20161,0.49293143
20162,0.49252245
20163,0.50116265
20164,0.495544
20165,0.50189936
20166,0.4972192
20167,0.4995807
20168,0.5031388
20169,0.49852157
20170,0.49912235
20171,0.5028657
20172,0.50118434
20173,0.44605443
20174,0.4772575
20175,0.50040966
20176,0.45983303
20177,0.50089854
20178,0.5003576
20179,0.5004669
20180,0.4932273
20181,0.45841962
20182,0.5019079
20183,0.49829632
20184,0.5001839
20185,0.49809092
20186,0.49663353
20187,0.50344473
20188,0.49520788
20189,0.49322456
20190,0.5000708
20191,0.50058454
20192,0.5011064
20193,0.49704102
20194,0.5013644
20195,0.4991069
20196,0.502678
20197,0.49337864
20198,0.49265105
20199,0.5015648
20200,0.495821
20201,0.5003043
20202,0.4974864
20203,0.4996462
20204,0.5025914
20205,0.49878123
20206,0.49714702
20207,0.4995204
20208,0.49878114
20209,0.49760357
20210,0.5029418
20211,0.50708586
20212,0.5009351
20213,0.5042452
20214,0.49918994
20215,0.49964264
20216,0.49235573
20217,0.5051421
20218,0.49896923
20219,0.4956893
20220,0.50447506
20221,0.49627852
20222,0.50034547
20223,0.5006306
20224,0.49827167
20225,0.4973389
20226,0.50257224
20227,0.50774163
20228,0.5009602
20229,0.5039967
20230,0.49885944
20231,0.49941102
20232,0.49113235
20233,0.5047134
20234,0.49872065
20235,0.4955417
20236,0.50401074
20237,0.4960372
20238,0.5000625
20239,0.47715077
20240,0.4638601
20241,0.47988328
20242,0.48083377
20243,0.47265157
20244,0.4846811
20245,0.483638
20246,0.48988846
20247,0.36473504
20248,0.40771526
20249,0.34317634
20250,0.35073796
20251,0.42318586
20252,0.36959085
20253,0.21322839
20254,0.23354073
20255,0.20440139
20256,0.21624337
20257,0.20583825
20258,0.19834638
20259,0.18815662
20260,0.20940936
20261,0.23302782
20262,0.20271058
20263,0.21331838
20264,0.2053181
20265,0.19782616
20266,0.18753038
20267,0.1887685
20268,0.24001668
20269,0.3759857
20270,0.49812117
20271,0.49484274
20272,0.5053967
20273,0.50666505
20274,0.5008593
20275,0.50315267
20276,0.49659762
20277,0.5051059
20278,0.50218064
20279,0.5087698
20280,0.5065201
20281,0.5003633
20282,0.4734161
20283,0.45879173
20284,0.4567941
20285,0.46071064
20286,0.46098667
20287,0.4535739
20288,0.44731215
20289,0.46120322
20290,0.45047
20291,0.44588107
20292,0.4510388
20293,0.4573762
20294,0.45917913
20295,0.45241907
20296,0.456515
20297,0.45007998
20298,0.45870334
20299,0.45518473
20300,0.46208018
20301,0.45735323
20302,0.4516998
20303,0.45000708
20304,0.4688877
20305,0.4731381
20306,0.5003739
20307,0.5013951
20308,0.4967475
20309,0.49151456
20310,0.5046706
20311,0.49534136
20312,0.48481223
20313,0.49265134
20314,0.50749165
20315,0.4669003
20316,0.5146959
20317,0.473687
20318,0.48553127
20319,0.4900409
20320,0.5057079
20321,0.48457792
20322,0.48097178
20323,0.5061316
20324,0.48830852
20325,0.49757776
20326,0.48870963
20327,0.45798492
20328,0.49152133
20329,0.4823783
20330,0.5027706
20331,0.48061547
20332,0.5165413
20333,0.488162
20334,0.45856804
20335,0.49992228
20336,0.49739665
20337,0.520851
20338,0.4975618
20339,0.49712023
20340,0.49493515
20341,0.49688113
20342,0.48961523
20343,0.51593685
20344,0.49473798
20345,0.48723567
20346,0.45836386
20347,0.50001174
20348,0.49664587
20349,0.520862
20350,0.49753007
20351,0.49691698
20352,0.49484447
20353,0.49682412
20354,0.4897048
20355,0.5158106
20356,0.49482754
20357,0.5027452
20358,0.49529094
20359,0.4809243
20360,0.50879633
20361,0.5115014
20362,0.5022937
20363,0.49423698
20364,0.497129
20365,0.51277435
20366,0.36319384
20367,0.3752961
20368,0.3533125
20369,0.37370473
20370,0.36064282
20371,0.35810933
20372,0.36534855
20373,0.35335118
20374,0.37309733
20375,0.36051667
20376,0.3668061
20377,0.33388036
20378,0.35557157
20379,0.34930274
20380,0.3455144
20381,0.37342647
20382,0.34595835
20383,0.47661427
20384,0.47207958
20385,0.46854302
20386,0.44902003
20387,0.45800987
20388,0.4722538
20389,0.45988426
20390,0.47701657
20391,0.47912154
20392,0.48250213
20393,0.47886267
20394,0.45737717
20395,0.42181364
20396,0.46604267
20397,0.47448307
20398,0.4672106
20399,0.4468319
20400,0.4706555
20401,0.43838778
20402,0.4454742
20403,0.4482521
20404,0.45254496
20405,0.45601
20406,0.44710606
20407,0.44919008
20408,0.47498196
20409,0.3702536
20410,0.3914331
20411,0.37266988
20412,0.37632567
20413,0.37823862
20414,0.47499037
20415,0.42877227
20416,0.47794592
20417,0.46278322
20418,0.44820178
20419,0.5009437
20420,0.50024754
20421,0.4912836
20422,0.5058295
20423,0.4804898
20424,0.5117627
20425,0.51189923
20426,0.5056296
20427,0.5011048
20428,0.49678057
20429,0.503544
20430,0.5099695
20431,0.5030424
20432,0.49034056
20433,0.49804503
20434,0.5060715
20435,0.5062571
20436,0.4545573
20437,0.49893993
20438,0.4831954
20439,0.45588169
20440,0.5079905
20441,0.50732446
20442,0.49779215
20443,0.5056902
20444,0.47869548
20445,0.5102388
20446,0.5101855
20447,0.50549036
20448,0.49806544
20449,0.4896536
20450,0.49825227
20451,0.5060885
20452,0.49660787
20453,0.48384866
20454,0.49207297
20455,0.5000832
20456,0.50351644
20457,0.4980765
20458,0.48913893
20459,0.49380735
20460,0.48902002
20461,0.49444795
20462,0.5163485
20463,0.50559705
20464,0.5009214
20465,0.46745396
20466,0.48241323
20467,0.49034902
20468,0.49736315
20469,0.49823523
20470,0.5088881
20471,0.49218228
20472,0.48796892
20473,0.46921334
20474,0.48886847
20475,0.48806572
20476,0.46905434
20477,0.4931009
20478,0.4121766
20479,0.45343608
20480,0.46169433
20481,0.50296456
20482,0.5049543
20483,0.5082771
20484,0.5030762
20485,0.5027068
20486,0.5045221
20487,0.50817484
20488,0.5031148
20489,0.526369
20490,0.524915
20491,0.5010022
20492,0.52754027
20493,0.5132142
20494,0.5000168
20495,0.46083945
20496,0.4964665
20497,0.5197627
20498,0.5069628
20499,0.500905
20500,0.42915207
20501,0.44261396
20502,0.51059103
20503,0.47023425
20504,0.49277395
20505,0.48216292
20506,0.46440077
20507,0.47989902
20508,0.4816736
20509,0.497953
20510,0.40216637
20511,0.5156742
20512,0.40050635
20513,0.5050455
20514,0.50020677
20515,0.37548867
20516,0.500555
20517,0.50181216
20518,0.3768171
20519,0.37362295
20520,0.4217393
20521,0.42221284
20522,0.41738415
20523,0.40197292
20524,0.36738697
20525,0.37307316
20526,0.36110768
20527,0.40264675
20528,0.50993395
20529,0.505645
20530,0.5201064
20531,0.5032058
20532,0.53935325
20533,0.512893
20534,0.53132975
20535,0.5262715
20536,0.50577044
20537,0.5074767
20538,0.5389066
20539,0.5132012
20540,0.5326826
20541,0.5246737
20542,0.52850324
20543,0.5303058
20544,0.55208004
20545,0.47587448
20546,0.48556432
20547,0.49288872
20548,0.5011938
20549,0.46501723
20550,0.54463315
20551,0.50798744
20552,0.49694246
20553,0.50139713
20554,0.47822067
20555,0.4783915
20556,0.47463918
20557,0.48916537
20558,0.4483193
20559,0.47221613
20560,0.47878036
20561,0.4763587
20562,0.45209652
20563,0.501726
20564,0.50227845
20565,0.49766704
20566,0.49742973
20567,0.49012032
20568,0.4928238
20569,0.49529573
20570,0.49881077
20571,0.46846408
20572,0.49178928
20573,0.49713454
20574,0.49133968
20575,0.46704975
20576,0.5018456
20577,0.48539478
20578,0.49240834
20579,0.4747646
20580,0.49557093
20581,0.51240057
20582,0.5030801
20583,0.5029536
20584,0.5050001
20585,0.5081037
20586,0.50090265
20587,0.5002392
20588,0.5060136
20589,0.5001932
20590,0.50468177
20591,0.5077467
20592,0.5007225
20593,0.4995743
20594,0.5015482
20595,0.51237935
20596,0.52009976
20597,0.51187
20598,0.49816757
20599,0.5114376
20600,0.51368815
20601,0.5093067
20602,0.5088775
20603,0.48301822
20604,0.4868805
20605,0.47371325
20606,0.48794946
20607,0.48328716
20608,0.4824186
20609,0.47847244
20610,0.4695781
20611,0.4827203
20612,0.4834881
20613,0.49442956
20614,0.48036978
20615,0.48812237
20616,0.4923649
20617,0.49755758
20618,0.49047938
20619,0.4998826
20620,0.5046273
20621,0.502213
20622,0.5026423
20623,0.49890208
20624,0.49465993
20625,0.48053426
20626,0.5160989
20627,0.49510914
20628,0.4898467
20629,0.49559572
20630,0.49241042
20631,0.5000607
20632,0.49801466
20633,0.49054945
20634,0.5009745
20635,0.49439475
20636,0.4980544
20637,0.49515638
20638,0.48329657
20639,0.50137234
20640,0.4984477
20641,0.49678373
20642,0.4949087
20643,0.49552524
20644,0.49944752
20645,0.5024103
20646,0.5025139
20647,0.4953759
20648,0.5044221
20649,0.49706125
20650,0.5062555
20651,0.500707
20652,0.4980053
20653,0.50148135
20654,0.49663258
20655,0.50540394
20656,0.49369732
20657,0.4981407
20658,0.5017494
20659,0.50447834
20660,0.5036855
20661,0.50399953
20662,0.5007432
20663,0.5003716
20664,0.49346164
20665,0.5008427
20666,0.5045268
20667,0.50071084
20668,0.48829928
20669,0.49931696
20670,0.5009796
20671,0.50045115
20672,0.49734253
20673,0.49703267
20674,0.4980176
20675,0.5019299
20676,0.5002422
20677,0.50008404
20678,0.46942845
20679,0.49396452
20680,0.49702418
20681,0.49846038
20682,0.5009311
20683,0.49231464
20684,0.50167197
20685,0.5023994
20686,0.49881354
20687,0.4964524
20688,0.5035923
20689,0.49752373
20690,0.50356656
20691,0.4976356
20692,0.4943988
20693,0.49569154
20694,0.500482
20695,0.49806273
20696,0.49994236
20697,0.5098564
20698,0.5051186
20699,0.49366182
20700,0.49988347
20701,0.49795517
20702,0.49638718
20703,0.5007502
20704,0.5083242
20705,0.5061144
20706,0.5007546
20707,0.49730664
20708,0.50061595
20709,0.47850072
20710,0.5215712
20711,0.5018063
20712,0.5006399
20713,0.49742398
20714,0.496435
20715,0.50333244
20716,0.49982724
20717,0.4973176
20718,0.51329505
20719,0.4989277
20720,0.5020675
20721,0.49932486
20722,0.48393875
20723,0.5013591
20724,0.49969366
20725,0.49689224
20726,0.49574476
20727,0.49582118
20728,0.4994569
20729,0.5021564
20730,0.50218177
20731,0.49490854
20732,0.50372154
20733,0.49646902
20734,0.505964
20735,0.50005084
20736,0.49911726
20737,0.502624
20738,0.49702793
20739,0.50613683
20740,0.49450123
20741,0.4990405
20742,0.5028284
20743,0.5061506
20744,0.5035484
20745,0.5031006
20746,0.5013549
20747,0.5002345
20748,0.49354514
20749,0.50116074
20750,0.5047884
20751,0.50098854
20752,0.48797056
20753,0.49945208
20754,0.50079435
20755,0.50046617
20756,0.49732423
20757,0.4959055
20758,0.49862915
20759,0.5013367
20760,0.49943826
20761,0.50072885
20762,0.4706856
20763,0.49394852
20764,0.49629423
20765,0.49842215
20766,0.5006707
20767,0.49114108
20768,0.5018035
20769,0.5024143
20770,0.49730077
20771,0.49580982
20772,0.5028914
20773,0.49750543
20774,0.5033644
20775,0.49743706
20776,0.49398056
20777,0.49590644
20778,0.5002076
20779,0.49804443
20780,0.5011314
20781,0.50931704
20782,0.50442755
20783,0.4941341
20784,0.5008586
20785,0.50027347
20786,0.4962096
20787,0.4847474
20788,0.49211723
20789,0.49299225
20790,0.49165514
20791,0.49779296
20792,0.4200091
20793,0.47053304
20794,0.48524684
20795,0.47613996
20796,0.4533872
20797,0.48350152
20798,0.46367097
20799,0.4856737
20800,0.41921782
20801,0.47944644
20802,0.47841176
20803,0.48067752
20804,0.46113265
20805,0.47908732
20806,0.47034416
20807,0.47564477
20808,0.45687422
20809,0.47994506
20810,0.48486334
20811,0.47596863
20812,0.45331827
20813,0.48331523
20814,0.46386117
20815,0.48491487
20816,0.42021045
20817,0.48017743
20818,0.47824043
20819,0.47927815
20820,0.46060985
20821,0.4776952
20822,0.4689972
20823,0.47426578
20824,0.44184133
20825,0.45255294
20826,0.392266
20827,0.12530728
20828,0.07722336
20829,0.052963503
20830,0.07144913
20831,0.030638352
20832,0.12706134
20833,0.3815774
20834,0.23047923
20835,0.24469352
20836,0.28306153
20837,0.23652677
20838,0.25077152
20839,0.2888961
20840,0.27297366
20841,0.29840672
20842,0.30835226
20843,0.27959126
20844,0.26405475
20845,0.27227923
20846,0.2937345
20847,0.36596176
20848,0.3996732
20849,0.36902755
20850,0.410687
20851,0.07357821
20852,0.37340528
20853,0.3745894
20854,0.36137247
20855,0.0117329685
20856,0.034379557
20857,-0.020039061
20858,0.015934397
20859,0.07007634
20860,0.048032954
20861,0.040864382
20862,0.07000348
20863,0.011885254
20864,0.03886746
20865,-0.013337725
20866,0.021921402
20867,0.07881684
20868,0.09189792
20869,0.08755357
20870,0.11649503
20871,0.12030055
20872,0.07259906
20873,0.08537992
20874,0.08899824
20875,0.104850024
20876,0.07238821
20877,0.030030416
20878,0.08274084
20879,0.19783278
20880,0.09700069
20881,0.12286011
20882,0.18750861
20883,0.11828128
20884,0.1406194
20885,0.16293035
20886,0.20800164
20887,0.19780956
20888,0.20412917
20889,0.0861098
20890,0.030274637
20891,0.06850365
20892,0.015874626
20893,0.027927471
20894,0.078853
20895,0.08236838
20896,0.017007276
20897,0.074619174
20898,0.027659383
20899,0.07238595
20900,0.01983358
20901,0.03177694
20902,0.08188531
20903,0.08720969
20904,0.01931895
20905,-0.0017910786
20906,0.03267859
20907,-0.034388483
20908,0.019057842
20909,-0.033977423
20910,0.011014127
20911,0.3234699
20912,0.31371784
20913,0.30799374
20914,0.30743632
20915,0.28516507
20916,0.18944257
20917,0.24825203
20918,0.23370098
20919,0.2277242
20920,0.22766972
20921,0.48317823
20922,0.037954107
20923,0.058704473
20924,0.04319701
20925,0.058823287
20926,0.08133135
20927,0.10048607
20928,0.13884628
20929,0.059714906
20930,0.0672294
20931,0.07693826
20932,0.0749084
20933,0.17735636
20934,0.21663769
20935,0.4542084
20936,0.42651808
20937,0.4757922
20938,0.41475773
20939,0.43972975
20940,0.47023085
20941,0.49677706
20942,0.45651293
20943,0.465586
20944,0.49645516
20945,0.45648718
20946,0.43401754
20947,0.41151282
20948,0.4694723
20949,0.45249283
20950,0.45997262
20951,0.46160206
20952,0.45279405
20953,0.4594313
20954,0.45320547
20955,0.42442653
20956,0.47587729
20957,0.47207493
20958,0.45576867
20959,0.44959825
20960,0.42927992
20961,0.4017681
20962,0.45551306
20963,0.43412954
20964,0.23210104
20965,0.23902696
20966,0.21810369
20967,0.23959926
20968,0.3962853
20969,0.41908953
20970,0.4565648
20971,0.40672365
20972,0.40552384
20973,0.41501793
20974,0.41608763
20975,0.38303208
20976,0.3035815
20977,0.4265158
20978,0.41598594
20979,0.39337724
20980,0.40794852
20981,0.40041178
20982,0.41164485
20983,0.3848198
20984,0.39379779
20985,0.39219928
20986,0.41572657
20987,0.420792
20988,0.3984009
20989,0.4133013
20990,0.40668356
20991,0.4122834
20992,0.38059658
20993,0.39418092
20994,0.387147
20995,0.4854261
20996,0.51128876
20997,0.48858058
20998,0.49016294
20999,0.24668549
21000,0.22714001
21001,0.22905925
21002,0.273799
21003,0.19889365
21004,0.17485261
21005,0.19770792
21006,0.17370875
21007,0.16372748
21008,0.1663189
21009,0.16960481
21010,0.17937413
21011,0.23102582
21012,0.41638476
21013,0.44369772
21014,0.4297593
21015,0.4127222
21016,0.42674536
21017,0.4284844
21018,0.44039434
21019,0.42257145
21020,0.4148865
21021,0.4629851
21022,0.4043492
21023,0.40294272
21024,0.45092845
21025,0.42590156
21026,0.46917212
21027,0.48231536
21028,0.44498673
21029,0.48079976
21030,0.46351886
21031,0.4666463
21032,0.48034316
21033,0.4734371
21034,0.48062843
21035,0.46876734
21036,0.485442
21037,0.45175877
21038,0.46509838
21039,0.43819004
21040,0.46831092
21041,0.45177802
21042,0.4596676
21043,0.472608
21044,0.46435806
21045,0.4712283
21046,0.48821476
21047,0.5228538
21048,0.5126052
21049,0.50792617
21050,0.50502324
21051,0.50563264
21052,0.51129186
21053,0.5056697
21054,0.5405704
21055,0.5217968
21056,0.5043099
21057,0.5057224
21058,0.5242917
21059,0.51016736
21060,0.48860905
21061,0.4903677
21062,0.51427245
21063,0.48928767
21064,0.5057549
21065,0.5010808
21066,0.4964528
21067,0.52439326
21068,0.5278189
21069,0.52973676
21070,0.53697515
21071,0.5305142
21072,0.54089445
21073,0.5224199
21074,0.53235537
21075,0.5276112
21076,0.530327
21077,0.52842814
21078,0.5444943
21079,0.533913
21080,0.550107
21081,0.5309354
21082,0.5261229
21083,0.5248272
21084,0.537213
21085,0.53726804
21086,0.5474219
21087,0.540068
21088,0.5399503
21089,0.53085876
21090,0.5320457
21091,0.5300356
21092,0.53317934
21093,0.5523942
21094,0.5231769
21095,0.52614033
21096,0.53175145
21097,0.53657615
21098,0.5309929
21099,0.5398971
21100,0.52337885
21101,0.5274014
21102,0.5090326
21103,0.49922588
21104,0.49804312
21105,0.5134552
21106,0.503131
21107,0.51694727
21108,0.49966145
21109,0.49534053
21110,0.49292412
21111,0.5060221
21112,0.50459665
21113,0.5126538
21114,0.5079643
21115,0.50755394
21116,0.49897113
21117,0.50126266
21118,0.49940515
21119,0.50251526
21120,0.5277874
21121,0.4901103
21122,0.50213903
21123,0.5278636
21124,0.5172969
21125,0.5166204
21126,0.52441794
21127,0.37779826
21128,0.3692099
21129,0.36916953
21130,0.36956522
21131,0.40496215
21132,0.35598773
21133,0.4042649
21134,0.4320049
21135,0.37112886
21136,0.39538366
21137,0.3771831
21138,0.45945507
21139,0.48400423
21140,0.49457428
21141,0.47227353
21142,0.45286575
21143,0.47366947
21144,0.44806838
21145,0.46397528
21146,0.47264266
21147,0.4541561
21148,0.4742995
21149,0.531731
21150,0.5423966
21151,0.5362674
21152,0.51865715
21153,0.54432935
21154,0.53542876
21155,0.43055764
21156,0.40450552
21157,0.4428251
21158,0.34955612
21159,0.34358197
21160,0.33846524
21161,0.3465946
21162,0.33612245
21163,0.30787426
21164,0.3270381
21165,0.30524343
21166,0.4411834
21167,0.41318396
21168,0.42374608
21169,0.41889518
21170,0.40603498
21171,0.3995974
21172,0.43109462
21173,0.42519745
21174,0.41216865
21175,0.39836824
21176,0.40840372
21177,0.40892032
21178,0.41111487
21179,0.42672217
21180,0.40820512
21181,0.41018155
21182,0.4393131
21183,0.42869803
21184,0.399401
21185,0.41245574
21186,0.4102077
21187,0.41937092
21188,0.43745312
21189,0.438676
21190,0.41316766
21191,0.41729447
21192,0.47439367
21193,0.37350115
21194,0.33802813
21195,0.35313946
21196,0.33860892
21197,0.36103243
21198,0.40520504
21199,0.3595545
21200,0.4364846
21201,0.465949
21202,0.42717704
21203,0.4221664
21204,0.45061025
21205,0.43743774
21206,0.42710298
21207,0.43613672
21208,0.43793994
21209,0.42745835
21210,0.47132343
21211,0.47371346
21212,0.5419691
21213,0.5563477
21214,0.56033915
21215,0.53143585
21216,0.54249054
21217,0.5274365
21218,0.5476405
21219,0.5407507
21220,0.5473488
21221,0.5489661
21222,0.53697056
21223,0.53700024
21224,0.54757714
21225,0.51943725
21226,0.5306219
21227,0.5105507
21228,0.43970004
21229,0.42754722
21230,0.4291974
21231,0.43841952
21232,0.41594642
21233,0.4076493
21234,0.40630174
21235,0.41401103
21236,0.41705197
21237,0.41838625
21238,0.35441506
21239,0.43586832
21240,0.45179746
21241,0.41745028
21242,0.44083148
21243,0.45507792
21244,0.44947526
21245,0.46612245
21246,0.4785882
21247,0.4047175
21248,0.4909102
21249,0.50180614
21250,0.43544462
21251,0.4784456
21252,0.496794
21253,0.47870743
21254,0.4173726
21255,0.49695405
21256,0.49486268
21257,0.51378757
21258,0.491235
21259,0.49544346
21260,0.5144127
21261,0.4830552
21262,0.47265744
21263,0.51301956
21264,0.48497757
21265,0.52030754
21266,0.52650654
21267,0.4685438
21268,0.5080579
21269,0.5079652
21270,0.34107548
21271,0.29633662
21272,0.3119101
21273,0.3463081
21274,0.3248513
21275,0.4375545
21276,0.41382006
21277,0.4005156
21278,0.4415873
21279,0.43841398
21280,0.43211746
21281,0.4144212
21282,0.39862496
21283,0.44291294
21284,0.4383067
21285,0.4292607
21286,0.42901686
21287,0.36398888
21288,0.45339563
21289,0.43187505
21290,0.42162317
21291,0.44629908
21292,0.4130737
21293,0.39655808
21294,0.43716094
21295,0.30960095
21296,0.39125147
21297,0.32255602
21298,0.33880258
21299,0.36365643
21300,0.31078005
21301,0.31557417
21302,0.38403153
21303,0.33457243
21304,0.35109416
21305,0.3429345
21306,0.2892205
21307,0.34819707
21308,0.44215226
21309,0.43621734
21310,0.50420576
21311,0.5210324
21312,0.53511065
21313,0.5770966
21314,0.5288407
21315,0.5375209
21316,0.53694683
21317,0.5402436
21318,0.52391285
21319,0.52954984
21320,0.5109204
21321,0.50225186
21322,0.49169403
21323,0.51523715
21324,0.40946296
21325,0.5207896
21326,0.5294207
21327,0.3670648
21328,0.37713936
21329,0.35109437
21330,0.30011377
21331,0.27283677
21332,0.26880753
21333,0.2796314
21334,0.26778385
21335,0.27410066
21336,0.288974
21337,0.25475833
21338,0.2752702
21339,0.26047298
21340,0.25531474
21341,0.27424452
21342,0.25808647
21343,0.35100046
21344,0.33203995
21345,0.35774484
21346,0.32180682
21347,0.23738499
21348,0.20461504
21349,0.22151014
21350,0.21826474
21351,0.21508041
21352,0.24395527
21353,0.22745876
21354,0.2661267
21355,0.26692042
21356,0.24983038
21357,0.25460404
21358,0.2787121
21359,0.2275902
21360,0.2493397
21361,0.24768828
21362,0.24727389
21363,0.1842431
21364,0.18871555
21365,0.49601305
21366,0.47789133
21367,0.5192329
21368,0.51736355
21369,0.47796753
21370,0.5001687
21371,0.49964494
21372,0.39869195
21373,0.41204563
21374,0.38596624
21375,0.40198255
21376,0.3973144
21377,0.40972337
21378,0.36774325
21379,0.40045696
21380,0.36012736
21381,0.3529985
21382,0.32664636
21383,0.3228452
21384,0.32852134
21385,0.3013065
21386,0.30827066
21387,0.30906725
21388,0.33992586
21389,0.30469564
21390,0.30983827
21391,0.31536794
21392,0.33049804
21393,0.32254073
21394,0.32467943
21395,0.32346627
21396,0.32866785
21397,0.30110115
21398,0.36741203
21399,0.37297648
21400,0.41072884
21401,0.4026812
21402,0.41000146
21403,0.40905604
21404,0.3940285
21405,0.33123952
21406,0.42230228
21407,0.3858525
21408,0.39534444
21409,0.33612934
21410,0.34740373
21411,0.33643597
21412,0.37228665
21413,0.38391963
21414,0.4351876
21415,0.41906044
21416,0.4065422
21417,0.41212076
21418,0.431341
21419,0.47841337
21420,0.47620004
21421,0.48410523
21422,0.48397568
21423,0.47775638
21424,0.48394823
21425,0.48661223
21426,0.47522962
21427,0.48601943
21428,0.40701154
21429,0.4077537
21430,0.43567055
21431,0.39881268
21432,0.4050113
21433,0.43262097
21434,0.40618756
21435,0.4275834
21436,0.4141415
21437,0.42110634
21438,0.41307476
21439,0.3788417
21440,0.44288468
21441,0.5208251
21442,0.51494074
21443,0.52529526
21444,0.5198224
21445,0.51617664
21446,0.5139867
21447,0.46828106
21448,0.46492398
21449,0.45236185
21450,0.45377648
21451,0.5097021
21452,0.5216996
21453,0.5680434
21454,0.560715
21455,0.53381884
21456,0.55203784
21457,0.567502
21458,0.55058014
21459,0.5509941
21460,0.55262977
21461,0.5598651
21462,0.560981
21463,0.5382378
21464,0.4811424
21465,0.49596706
21466,0.5307502
21467,0.49345973
21468,0.48006395
21469,0.50497997
21470,0.48723656
21471,0.48126936
21472,0.46771902
21473,0.488241
21474,0.48707113
21475,0.50997967
21476,0.5230691
21477,0.5174267
21478,0.51511854
21479,0.520955
21480,0.5202959
21481,0.5197056
21482,0.5273636
21483,0.512312
21484,0.5191822
21485,0.52117044
21486,0.46048555
21487,0.4992684
21488,0.49682707
21489,0.49918675
21490,0.49740934
21491,0.49824902
21492,0.4976098
21493,0.5010027
21494,0.4999525
21495,0.50414485
21496,0.4946865
21497,0.500952
21498,0.4997678
21499,0.49872097
21500,0.50918424
21501,0.5026485
21502,0.4913768
21503,0.49887797
21504,0.5240888
21505,0.49745014
21506,0.5013406
21507,0.5030221
21508,0.4997089
21509,0.5029872
21510,0.50026786
21511,0.4924357
21512,0.5048659
21513,0.49831063
21514,0.513437
21515,0.5059813
21516,0.49719614
21517,0.49947405
21518,0.49797007
21519,0.5009404
21520,0.49698642
21521,0.49902514
21522,0.50255376
21523,0.4913768
21524,0.5017407
21525,0.499265
21526,0.5007262
21527,0.49437025
21528,0.5017474
21529,0.5249831
21530,0.5003382
21531,0.52862996
21532,0.4724694
21533,0.4967296
21534,0.5017254
21535,0.5045248
21536,0.52925444
21537,0.5046416
21538,0.501609
21539,0.50017494
21540,0.5091667
21541,0.49972898
21542,0.4920878
21543,0.50023496
21544,0.5010717
21545,0.50271267
21546,0.49800062
21547,0.48445997
21548,0.49960315
21549,0.5271368
21550,0.50030774
21551,0.49843964
21552,0.51718795
21553,0.50489086
21554,0.49963823
21555,0.49174702
21556,0.50165904
21557,0.49856144
21558,0.49943772
21559,0.50949305
21560,0.5043104
21561,0.4975911
21562,0.5004025
21563,0.495527
21564,0.49610507
21565,0.5022588
21566,0.49366555
21567,0.5004438
21568,0.4993589
21569,0.4593592
21570,0.50199413
21571,0.49896288
21572,0.4982189
21573,0.49923515
21574,0.5000217
21575,0.4990015
21576,0.501165
21577,0.50059825
21578,0.4964955
21579,0.49450693
21580,0.50082093
21581,0.4998962
21582,0.49883702
21583,0.51284313
21584,0.5025328
21585,0.49303254
21586,0.4985348
21587,0.51641786
21588,0.49806806
21589,0.49369115
21590,0.5030009
21591,0.4999237
21592,0.5027469
21593,0.5004811
21594,0.49257144
21595,0.50472355
21596,0.49796304
21597,0.50474423
21598,0.5066543
21599,0.49794307
21600,0.49898174
21601,0.49856344
21602,0.50245625
21603,0.49712217
21604,0.4987087
21605,0.5026702
21606,0.49303254
21607,0.50164586
21608,0.50001276
21609,0.5015413
21610,0.49860615
21611,0.5024692
21612,0.5164971
21613,0.5003036
21614,0.5198926
21615,0.4730822
21616,0.49747112
21617,0.48086646
21618,0.48993942
21619,0.48595208
21620,0.47820508
21621,0.49812847
21622,0.5025903
21623,0.48247677
21624,0.49746907
21625,0.49670914
21626,0.49930692
21627,0.48143953
21628,0.4938203
21629,0.50598747
21630,0.14076589
21631,0.4248549
21632,0.36692095
21633,0.4420855
21634,0.43679175
21635,0.39346883
21636,0.38419572
21637,0.3937812
21638,0.42312118
21639,0.37347433
21640,0.38382357
21641,0.3845848
21642,0.38406214
21643,0.39366198
21644,0.43281585
21645,0.4240665
21646,0.4085099
21647,0.383296
21648,0.40201074
21649,0.38283014
21650,0.4339437
21651,0.39558023
21652,0.45512113
21653,0.39132527
21654,0.3952795
